address	parent-address	primary-address	street	name	name-cy	point	end-date
14CP1B			23604839	FORMER GILMOUR COUNTY JUNIOR SCHOOL		[53.3601373,-2.90515]	2010-10-04
14CQAR			23604889	BELLERIVE R C HIGH SCHOOL		[53.3867101,-2.9489864]	2010-10-04
14CSYA			23604964	CHILDWALL CHURCH OF ENGLAND PRIMARY SCHOOL		[53.3892858,-2.8911079]	
14CV7C			23605007	BROUGHTON HALL R C HIGH SCHOOL		[53.424294,-2.8881885]	2010-10-04
14CW7Y			23605039	LIVERPOOL EARLY YEARS CENTRE		[53.4518404,-2.9571686]	
14CXMQ			23605111	EMMAUS COUNTY PRIMARY SCHOOL		[53.4492915,-2.8775072]	2010-10-04
14D7P7			23605769	220		[53.3840528,-2.978651]	
14D85Q			23605795	ST EDWARDS COLLEGE		[53.4248271,-2.9102859]	
14D85S			23605795	RUNNYMEDE ST EDWARDS SCHOOL		[53.4253675,-2.910147]	
14DEJQ			23606143	SMITHDOWN PRIMARY SCHOOL		[53.3996186,-2.9511837]	
14E1FC			23603300	MARINERS HOUSE QUEENS DOCK BUSINESS CENTRE		[53.3953076,-2.9829547]	
14E1H4	14E1FC	14E1FC	23603300	EDWARD NICHOLSON LTD PENTHOUSE SUITE		[53.3951872,-2.983388]	
14E306			23603551	260 BILAIL HOUSE		[53.3990924,-2.9231224]	
14E307	14E306	14E306	23603551	ASSESS EDUCATION		[53.3991815,-2.9231581]	
14E3HV			23603865	BISHOP GOSS COMPLEX		[53.4154062,-2.9797167]	
14E3HW	14E3HV	14E3HV	23603865	NORTH LIVERPOOL MEDIA PROJECT		[53.4154062,-2.9797167]	
14E7X4			23606582	ST GREGORYS CATHOLIC PRIMARY SCHOOL		[53.3893488,-2.8389477]	
14E7ZS			23606588	CROSS FARM COMMUNITY PRIMARY SCHOOL		[53.3831178,-2.8327815]	
14ECQT			23602320	ST BENEDICTS COLLEGE		[53.3548081,-2.8894267]	2010-10-04
14ECTF			23604305	ST ALBERTS R C PRIMARY SCHOOL		[53.4393998,-2.8714263]	
14EJT0			23601815	SPEKE COMMUNITY SCHOOL		[53.3438789,-2.8382949]	2010-10-04
14EQFP			23600105	STOCKTON WOOD PRIMARY SCHOOL		[53.3435547,-2.85442]	
14ESCW			23600023	111		[53.4242538,-2.8775424]	
14EWC8			23600090	MIDDLEFIELD PRIMARY SCHOOL		[53.3425523,-2.8338981]	
14EWC9			23600530	PHOENIX PRIMARY AND NURSERY SCHOOL		[53.4107844,-2.9327329]	2014-09-04
14FARD			23601634	KINGSLEY COMMUNITY PRIMARY SCHOOL		[53.3948161,-2.9559943]	
14FC21			23603040	145		[53.3854202,-2.8947859]	
14FC5Q			23600685	BROAD SQUARE PRIMARY SCHOOL		[53.4377734,-2.9228764]	
14FC5R			23600767	FLORENCE MELLY PRIMARY SCHOOL		[53.443764,-2.9475923]	
14FC5S			23602679	LEAMINGTON COMMUNITY PRIMARY SCHOOL		[53.4468322,-2.9358108]	
14FC5T			23603238	ST MICHAEL IN THE HAMLET PRIMARY SCHOOL		[53.3764004,-2.9489074]	
14FC5W			23602831	ST MARGARETS ANFIELD CHURCH OF ENGLAND PRIMARY SCHOOL		[53.4245237,-2.943628]	
14FN64			23601979	DOVECOT PRIMARY SCHOOL		[53.4158786,-2.8700972]	
14FN65			23600768	FAITH PRIMARY SCHOOL		[53.4162867,-2.9749186]	2010-10-04
14FN66			23604699	GWLADYS STREET PRIMARY SCHOOL		[53.4388471,-2.9639545]	
14FN6J			23604505	THE TRINITY CATHOLIC PRIMARY SCHOOL		[53.4199524,-2.9860552]	
14FN6K			23603870	WAVERTREE CHURCH OF ENGLAND PRIMARY SCHOOL		[53.3979077,-2.9188104]	
14FN6Y			23601820	THE ACADEMY OF ST FRANCIS OF ASSISI		[53.4171478,-2.9441683]	
14FN76			23600412	PALMERSTON SCHOOL		[53.3805422,-2.8859606]	
14FSKF			23601245	SPRINGWOOD HEATH PRIMARY SCHOOL		[53.3633216,-2.8874981]	
14FZPV			23602314	120 NORTH LIVERPOOL ACADEMY		[53.4241219,-2.9685051]	
14G0SW			23604963	TRIBAL 10760		[53.3939308,-2.9080149]	
14G0T0			23603430	TRIBAL 19280		[53.3779525,-2.8619781]	
14G0T1			23600582	TRIBAL 21156		[53.3713049,-2.9058368]	
14G0WV			23603667	ST MATTHEWS CATHOLIC PRIMARY SCHOOL		[53.4366665,-2.9342722]	
14G1EN			23604792	WEST DERBY SCHOOL		[53.4258486,-2.9262344]	
14G8ED			23602458	CORINTHIAN COMMUNITY PRIMARY SCHOOL		[53.4197448,-2.9103658]	
14G97V	14C6HS	14C6HS	23606687	WORKSHOPS		[53.3921107,-2.8894641]	
14GAT0			23602207	251		[53.3917568,-2.8618777]	
14GHDG			23600975	112		[53.3960771,-2.9036779]	
14GHQR			23604960	WOOLTON HIGH SCHOOL		[53.3827794,-2.8778018]	
14GJ3Y			23601772	ST JOHNS CATHOLIC PRIMARY SCHOOL		[53.4339059,-2.9771046]	
14GKN6			23603480	CROXTETH CHILDRENS CENTRE		[53.4590524,-2.9004135]	
14GKRC			23604320	BOSCO CITY LEARNING CENTRE		[53.4519859,-2.9123516]	
14GKRE	1490EN		23601348	SHOREFIELDS CITY LEARNING CENTRE		[53.3782177,-2.9588544]	
14GNC4			23601267	39 FOUR OAKS PRIMARY SCHOOL		[53.4283755,-2.964157]	
14GNPD			23604615	163		[53.4458912,-2.9222926]	
14GREG			23602405	51 ENTERPRISE SOUTH LIVERPOOL ACADEMY		[53.3534176,-2.8902493]	
14GRFF			23600622	KENSINGTON PRIMARY SCHOOL		[53.4085741,-2.9525826]	
14GS23			23603624	FAITH PRIMARY CHURCH OF ENGLAND AND CATHOLIC PRIMARY SCHOOL		[53.4186065,-2.9750106]	
14GSY1			23603543	7 HARMONIZE ACADEMY		[53.4131271,-2.9459353]	
14GTRW			23601998	180 NOTRE DAME CATHOLIC COLLEGE		[53.4255035,-2.9783754]	
14GVEM	14FZPV	14FZPV	23602314	NEW BUILDING		[53.4234986,-2.9680809]	
14GWH4	1483BQ		23602769	WALTON CORNERSTONE DAY NURSERY		[53.4463038,-2.9690795]	
14H5NM			23603147	ST OSWALDS CATHOLIC PRIMARY SCHOOL		[53.4122235,-2.9137804]	
1566			4525664	ELMLEA INFANTS SCHOOL		[51.4841614,-2.6219866]	
1566EV			37500020	ECCLESTON LANE ENDS PRIMARY SCHOOL		[53.4322291,-2.7910695]	
1567WP			37500079	RAINHILL OAKDENE PRIMARY SCHOOL		[53.4094943,-2.760982]	2008-05-07
156A1Q			37500164	ST CUTHBERTS R C COMMUNITY HIGH SCHOOL		[53.4439173,-2.7000583]	2008-05-07
156AR7			37500187	BIRCHLEY ST MARYS CATHOLIC PRIMARY SCHOOL		[53.4913074,-2.7170238]	
156AXR			37500190	ST PETERS CE PRIMARY SCHOOL		[53.4558426,-2.6172513]	
156BJ3			37500209	ST AUGUSTINE OF CANTERBURY CATHOLIC HIGH SCHOOL		[53.4591307,-2.7067459]	
156CCQ			37500230	WARGRAVE CE PRIMARY SCHOOL		[53.4456975,-2.6321304]	
156DEH			37500258	ST JULIES CATHOLIC PRIMARY SCHOOL		[53.4568223,-2.7824788]	
156DX8			37500275	BROAD OAK COMMUNITY PRIMARY SCHOOL		[53.451165,-2.6905675]	
156EXY			37500312	ST TERESAS R C PRIMARY SCHOOL		[53.417354,-2.7228296]	2008-05-07
156GMQ			37500370	HAYDOCK ENGLISH MARTYRS R C PRIMARY SCHOOL		[53.4686006,-2.6635936]	2008-05-07
156GQZ			37500371	HOLY CROSS CATHOLIC PRIMARY SCHOOL		[53.455802,-2.7314233]	
156GR0			37500371	PARISH C OF E PRIMARY SCHOOL		[53.4568183,-2.7311803]	2008-05-07
156JPG			37500411	HAYDOCK HIGH SCHOOL		[53.466075,-2.6779548]	2008-05-07
156M9H			37500483	RAINFORD C OF E PRIMARY SCHOOL		[53.5022648,-2.7848808]	2008-05-07
156NK1			37500521	RAINHILL COMMUNITY NURSERY SCHOOL		[53.4146965,-2.7553967]	
156P30			37500166	ST HELENS PACE		[53.4513341,-2.693389]	
156P7S			37500540	ST TERESAS PARISH HALL		[53.4542046,-2.7581217]	
156Q7R			37500576	THATTO HEATH COMMUNITY PRIMARY SCHOOL		[53.436715,-2.7534747]	
156QTS			37500599	ST NICHOLAS CHURCH HALL		[53.4292446,-2.7209887]	
156S4G			37500642	ST JOHN VIANNEY CATHOLIC PRIMARY SCHOOL		[53.4280245,-2.7484885]	
156S4K			37500642	SUTTON HIGH SPORTS COLLEGE		[53.4281866,-2.7272106]	2010-09-03
156V73			37500717	SUTTON MANOR COMMUNITY PRIMARY SCHOOL		[53.4133727,-2.7315634]	
156WN7			37500762	ALLANSON STREET PRIMARY SCHOOL		[53.4480622,-2.7135377]	
156XC6			37500787	SUTTON OAK CE PRIMARY SCHOOL		[53.4381956,-2.7041056]	
156XJM			37500796	NUTGROVE METHODIST PRIMARY SCHOOL		[53.4339039,-2.7601834]	
156Z3H			37500853	ECCLESTON AND WINDLE BLEAK HILL PRIMARY SCHOOL		[53.462902,-2.7699203]	2008-05-07
156Z6R			37500854	GARSWOOD PRIMARY SCHOOL		[53.4906221,-2.6732784]	
1570KP			37500904	ST AUSTINS R C PRIMARY SCHOOL		[53.4345533,-2.7612486]	2008-05-07
15713H			37500923	GRANGE VALLEY PRIMARY SCHOOL		[53.4628941,-2.6698155]	
1571EW			37500929	RAINFORD HIGH SCHOOL		[53.507956,-2.7833122]	2008-05-07
1574S4			37501042	CARR MILL JUNIOR SCHOOL		[53.4784997,-2.7205241]	2008-05-07
1575GP			37501068	ROBINS LANE COMMUNITY PRIMARY SCHOOL		[53.4386784,-2.7193222]	
1576YT			37501116	LEGH VALE PRIMARY SCHOOL		[53.4656635,-2.6847101]	2008-05-07
15787G			37501164	ST AIDANS CE COMMUNITY PRIMARY SCHOOL BILLINGE		[53.498014,-2.7039116]	
1578G0			37501168	LONGTON LANE COMMUNITY PRIMARY SCHOOL		[53.4225541,-2.7732715]	
15792Q			37501189	ST JAMES CE PRIMARY SCHOOL		[53.4671178,-2.6602865]	
157BMZ			37501276	DE LA SALLE SCHOOL		[53.4554882,-2.7696503]	
157BPT			37501279	MILL GREEN SCHOOL		[53.4523008,-2.6120802]	2014-10-02
157BSF	157BSG	157BSG	37501282	TOWER LODGE		[53.4072541,-2.7598741]	
157BSG			37501282	TOWER COLLEGE		[53.4067716,-2.7594292]	
157BYF			37501283	SHERDLEY PRIMARY SCHOOL		[53.4273553,-2.7188754]	
157CCW			37501303	ST ANNES R C PRIMARY SCHOOL		[53.4318424,-2.7091106]	2008-05-07
157DYB			37501353	ASHURST PRIMARY SCHOOL		[53.4657578,-2.7092634]	
157FXN			37501422	CORPUS CHRISTI RC PRIMARY SCHOOL		[53.5055787,-2.790792]	2008-05-07
157J45			37501485	THE DISTRICT C OF E PRIMARY SCHOOL		[53.4542333,-2.6412021]	2008-05-07
157MRX			37501559	CARMEL COLLEGE		[53.4429623,-2.7716156]	
157NMZ			37501595	ST THOMAS OF CANTERBURY CATHOLIC PRIMARY SCHOOL		[53.4657438,-2.7612952]	
157P8Q			37501611	RECTORY CE PRIMARY SCHOOL		[53.4985726,-2.6676204]	
157Q62			37501645	QUEENS PARK C OF E PRIMARY SCHOOL		[53.4567822,-2.7556225]	2008-05-07
157QTR			37501661	MERTON BANK PRIMARY SCHOOL		[53.4569261,-2.7177032]	
157R7X			37501680	RAINFORD BROOK LODGE COMMUNITY PRIMARY SCHOOL		[53.507601,-2.7853563]	
157RKN			37501693	ECCLESTON MERE SCHOOL		[53.4509161,-2.7788735]	2008-05-07
157S8E			37501721	ST BARTHOLOMEWS CATHOLIC PRIMARY SCHOOL		[53.4067202,-2.7507925]	
157XGB			37501865	PARR COMMUNITY HIGH SCHOOL		[53.4501407,-2.705467]	2008-05-07
157YRG			37501921	RIVINGTON PRIMARY SCHOOL		[53.4622481,-2.7516455]	
1580NP			37501996	ST MARYS CATHOLIC INFANT SCHOOL NEWTON		[53.4561639,-2.633144]	
1580XG			37502004	ST ANNS C OF E PRIMARY SCHOOL		[53.415316,-2.7656597]	2008-05-07
1581XV			37502025	449 WARGRAVE HOUSE SCHOOL FOR AUTISTIC CHILDREN		[53.4439862,-2.6276786]	2010-06-30
1582B8			37502033	RAINHILL HIGH SCHOOL		[53.4114034,-2.7532037]	2008-05-07
1583FT			37502078	PENKFORD SPECIAL SCHOOL		[53.4495829,-2.659311]	2008-05-07
1587CV			37502264	CHAPEL END PRIMARY SCHOOL		[53.4924608,-2.70818]	
15885Z			37502323	ST MARY AND ST THOMAS C OF E PRIMARY SCHOOL		[53.4551373,-2.7437277]	2008-05-07
1588AJ			37502335	ST MARYS R C JUNIOR SCHOOL		[53.4544925,-2.6364322]	2008-05-07
1588DG			37502348	WILLOW TREE PRIMARY SCHOOL		[53.4212213,-2.7118382]	
1589EX			37502431	NEWTON LE WILLOWS PRIMARY SCHOOL		[53.4540173,-2.6266834]	
158KER			37502072	ST HELENS COLLEGE TOWN CENTRE CAMPUS		[53.4526642,-2.7414693]	2008-05-07
158MGC			37501091	LAND FORMER SCHOOL PLAYING FIELD		[53.4495621,-2.7029879]	2008-05-07
158PN6			37501188	LYME COMMUNITY PRIMARY SCHOOL		[53.4568515,-2.6539974]	2008-05-07
158PNF			37500360	BLACKBROOK ST MARYS CATHOLIC PRIMARY SCHOOL		[53.4646466,-2.7057532]	
158QMF	157P8Q	157P8Q	37501611	RECTORY CHILDRENS CENTRE OUTREACH BASE		[53.4987664,-2.667034]	
158QMH	1575GP	1575GP	37501068	PHOENIX CHILDRENS CENTRE OUTREACH BASE		[53.4386784,-2.7193222]	
158QVG	15787G	15787G	37501164	ST AIDANS PRE SCHOOL NURSERY GROUP		[53.498014,-2.7039116]	
158QVT	156P7S	156P7S	37500540	SUNSHINE PRE SCHOOL PLAYGROUP		[53.4542046,-2.7581217]	
158QVZ			37500537	UNITED REFORMED CHURCH HALL		[53.4704534,-2.7243376]	
158QW0	158QVZ	158QVZ	37500537	DERWENT ROAD PLAYGROUP		[53.4704534,-2.7243376]	
158QW3	156S4G	156S4G	37500642	FIRST STEPS PRE SCHOOL GROUP		[53.4280245,-2.7484885]	
158QW9	1578G0	1578G0	37501168	LONGTON LANE PRE SCHOOL		[53.4225541,-2.7732715]	
158RCT	156QTS	156QTS	37501356	LITTLE ACORNS TODDLER GROUP		[53.4292446,-2.7209887]	
158V90	157BMZ	157BMZ	37501276	MAIN BUILDING		[53.4556144,-2.7695924]	
158V96	15713H	15713H	37500923	EXTERNAL STORE		[53.4630945,-2.6694918]	
158VB6	1576YT		37501116	EARLY YEARS AND CHILDCARE BUILDING		[53.4658272,-2.6851601]	
158VBD	157QTR	157QTR	37501661	INFANTS BUILDING		[53.4571275,-2.7170891]	2015-08-18
158VBG	157BPT	157BPT	37501279	INFANTS BUILDING		[53.4521214,-2.6120023]	2014-10-02
158VBX	1589EX	1589EX	37502431	MAIN BUILDING		[53.4540665,-2.6269116]	
158VC2	1583FT		37502078	MOBILE CLASSROOM		[53.4497616,-2.6599793]	
158VC5	1571EW		37500929	MAIN SCHOOL BUILDING		[53.5082949,-2.7831783]	
158VCJ	1582B8		37502033	ADMIN BLOCK		[53.4112789,-2.7538499]	
158VDS	156A1Q		37500164	DOUBLE MOBILE CLASSROOM		[53.4439448,-2.7001205]	
158VE0	156EXY		37500312	EARLY YEARS BUILDING		[53.4172278,-2.7227327]	
158VE3	156S4K		37500642	SCIENCE IT AND ENGLISH BLOCK		[53.4283717,-2.7279617]	
158VEC	157J45		37501485	INFANTS BUILDING		[53.4539503,-2.6411813]	
158VED	1588DG	1588DG	37502348	NURSERY BUILDING		[53.4212706,-2.712769]	2010-01-20
158VEE	157NMZ	157NMZ	37501595	MOBILE CLASSROOMS		[53.4660025,-2.7617428]	
158VEK	156DEH	156DEH	37500258	INFANTS BUILDING		[53.457069,-2.7828282]	
158VEN	156BJ3	156BJ3	37500209	OUTDOOR CHANGING FACILITY		[53.4590597,-2.7058411]	
158VES	157BYF	157BYF	37501283	JUNIOR BUILDING		[53.4271468,-2.7190254]	
158VEY	156Z6R	156Z6R	37500854	NEWER BLOCK		[53.4907379,-2.6728295]	
158VEZ	157DYB	157DYB	37501353	EXTERNAL STORES		[53.465904,-2.7088139]	
158VF1	158PNF	158PNF	37500360	JUNIOR BUILDING		[53.4643846,-2.7059748]	
158VHR	156P30	156P30	37500535	KEY STAGE 3 PUPIL REFERRAL UNIT HAYDOCK CLUSTER		[53.4513774,-2.6938294]	
158WP9	1587CV	1587CV	37502264	FORMER CHILDRENS CENTRE BUILDING		[53.4923874,-2.7084305]	
158XX3			37500860	COWLEY LANGUAGE COLLEGE		[53.4656962,-2.7503433]	2010-09-14
158YMY	1581XV		37502025	LAKESIDE LODGE		[53.4441166,-2.6268073]	
15903V			37500081	HOPE ACADEMY		[53.4618342,-2.6248993]	
1590W1	156AXR	156AXR	37500190	WIND IN THE WILLOWS CHILDCARE LIMITED		[53.4558687,-2.6174173]	
15RN			4545277	LITTLE HAYES NURSERY SCHOOL		[51.4843254,-2.5219688]	
15TV			4537401	266		[51.4842968,-2.5182817]	
164PQK			19500008	ST AIDANS CATHOLIC PRIMARY SCHOOL		[53.4170087,-2.8349629]	
164QW2			19500044	MACKETS PRIMARY SCHOOL		[53.3696374,-2.8490057]	2012-04-13
164RC6			19500057	KNOWSLEY LANE PRIMARY		[53.4272378,-2.8388355]	
164RQC			19500066	HIGHFIELD SERVICE CENTRE		[53.361526,-2.8212257]	
164SEV			19500090	MOSSCROFT PRIMARY SCHOOL		[53.4145919,-2.821826]	
164WVG			19500176	ST MARY AND ST PAULS C OF E PRIMARY SCHOOL		[53.4208623,-2.8012263]	
164Z0X			19500254	HALEWOOD C OF E PRIMARY SCHOOL		[53.3686464,-2.8249698]	
16531J			19502217	HALSNEAD COMMUNITY PRIMARY AND TRAINING SCHOOL		[53.4123715,-2.7993366]	
1653M7			19500408	ROBY PARK PRIMARY SCHOOL		[53.415549,-2.8669516]	
1653RH			19500415	ST JOSEPHS CATHOLIC PRIMARY SCHOOL		[53.4169324,-2.8304325]	
1654D8			19500427	ST GABRIELS C OF E JUNIOR SCHOOL		[53.4095621,-2.8264528]	
1654WX			19500441	EVELYN COMMUNITY PRIMARY SCHOOL		[53.4311181,-2.7945859]	
165893			19500860	1 KIRKBY C OF E PRIMARY SCHOOL		[53.4842456,-2.8883945]	
1658DK			19500559	HOLY FAMILY CATHOLIC PRIMARY SCHOOL		[53.3908006,-2.7591002]	
165A0D			19500609	ST ANDREW THE APOSTLE CATHOLIC PRIMARY SCHOOL		[53.3600139,-2.8446972]	
165AHB			19500619	ST COLUMBAS CATHOLIC PRIMARY SCHOOL		[53.4251894,-2.839969]	
165ARR			19500624	PLANTATION PRIMARY SCHOOL		[53.3658858,-2.8315888]	
165BNX			19500649	10 BEECH HOUSE		[53.4114401,-2.835591]	
165EEN			19500473	ST MARKS CATHOLIC PRIMARY SCHOOL		[53.3637283,-2.8251451]	
165EJM			19500746	ST LAURENCES CATHOLIC PRIMARY SCHOOL		[53.4770782,-2.8791289]	
165ENG			19500742	NEW HUTTE CHILDRENS CENTRE		[53.3569759,-2.8369894]	2015-10-28
165EPP			19500752	SANDFIELD HOUSE		[53.4088553,-2.7887706]	2015-10-28
165HT8			19500828	ST ANNES CATHOLIC PRIMARY SCHOOL		[53.4057268,-2.8465502]	
165J85			19500839	PRESCOT PRIMARY SCHOOL		[53.4286355,-2.7921316]	
165JQS			19500849	WESTVALE PRIMARY SCHOOL		[53.4827796,-2.9064624]	
165K9W			19500867	WHISTON WILLIS COMMUNITY PRIMARY SCHOOL		[53.4159962,-2.793627]	
165KYG			19500884	ST PETER AND ST PAUL CATHOLIC PRIMARY SCHOOL		[53.4979423,-2.8801785]	
165PDH			19500985	PARK VIEW PRIMARY SCHOOL		[53.4190053,-2.8550897]	
165QBJ			19501013	ST MARGARET MARYS CATHOLIC JUNIOR SCHOOL		[53.4150491,-2.880016]	
165TJ1			19501108	KNOWSLEY ROBY COMMUNITY COLLEGE		[53.4132093,-2.8510768]	
165TJ2			19501108	HUYTON WITH ROBY C OF E PRIMARY SCHOOL		[53.4132011,-2.8446525]	2015-10-28
165VJ5			19501134	THE SYLVESTER PRIMARY SCHOOL		[53.4066577,-2.8317667]	
165WA9			19501152	KNOWSLEY SKILLS ACADEMY		[53.4258767,-2.7865722]	
165X1P			19501174	ST LUKES CATHOLIC PRIMARY SCHOOL		[53.4204481,-2.7905499]	
165XEZ			19501188	ST MICHAEL AND ALL ANGELS CATHOLIC PRIMARY		[53.4832256,-2.8997809]	
165Y0Z			19501205	CRONTON C OF E PRIMARY SCHOOL		[53.3909528,-2.7634185]	
165Z6F			19501245	KNOWSLEY VILLAGE PRIMARY SCHOOL		[53.4490345,-2.8541868]	
166012			19501271	BLACKLOW BROW PRIMARY SCHOOL		[53.4064706,-2.8468658]	
1660MP			19501294	ST JOHN FISHER CATHOLIC PRIMARY SCHOOL		[53.4533929,-2.8505848]	
166167			19501307	ST ALOYSIUS CATHOLIC PRIMARY SCHOOL		[53.4171265,-2.8513506]	
1661J6			19501320	OUR LADYS CATHOLIC PRIMARY SCHOOL		[53.4323851,-2.8013828]	
1662KZ			19501349	KIRKBY UNEMPLOYED RESOURCE CENTRE		[53.4825226,-2.8770564]	
1663BG			19501369	MALVERN PRIMARY SCHOOL		[53.4097959,-2.8792908]	
1669QY			19501590	ST BRIGIDS CATHOLIC PRIMARY SCHOOL		[53.4339021,-2.868484]	
166AAT			19501618	MEADOW PARK SCHOOL		[53.4371714,-2.8626347]	2015-12-14
166BHP			19501697	RAVENSCROFT COMMUNITY PRIMARY SCHOOL		[53.4947727,-2.8870167]	
166F7K			19501937	EASTCROFT PARK PRIMARY SCHOOL		[53.4941434,-2.8785021]	
166QC7			19500897	9-11 ALTERNATIVE FUTURES LTD		[53.4204046,-2.8365191]	
166WJ8			19500146	KIRKBY CLC		[53.4745953,-2.8915377]	
166WJF			19500327	PRESCOT WHISTON CLC		[53.4157386,-2.785001]	
166WNY			19500108	ST JOSEPH THE WORKER CATHOLIC PRIMARY SCHOOL		[53.4759875,-2.8892616]	
166XN8			19501157	SUE GILL NURSERY		[53.4122031,-2.8305961]	2015-10-28
166YHG	166BHP		19501697	RAVENSCROFT NURSERY		[53.494826,-2.8870931]	
166YM1	165JQS	165JQS	19500849	WESTVALE CHILDRENS CENTRE		[53.4823204,-2.9065732]	
166YMY	166WNY		19500108	KIDS IN BLOOM		[53.4760505,-2.8892479]	
166YP9			19500044	CHILDRENS NURSERY		[53.369623,-2.847232]	
166ZVP			19500712	PRESCOT AND WHISTON CENTRE FOR LEARNING		[53.4330347,-2.8116755]	2015-10-28
166ZVR			19501257	HALEWOOD ACADEMY		[53.362276,-2.8413159]	
166ZVT			19501098	ALL SAINTS CATHOLIC HIGH SCHOOL		[53.4853564,-2.8840623]	
1670KV	164SEV	164SEV	19500090	MOSSCROFT CHILDCARE LIMITED		[53.4142182,-2.8225711]	
1670KW	166167	166167	19501307	JUBILEE CHILDRENS CENTRE		[53.417384,-2.8517921]	
1670KY	1654D8		19500427	THE APPLES CHILDRENS CENTRE		[53.4092611,-2.825785]	
1670KZ	165K9W	165K9W	19500867	SHERWOOD CHILDRENS CENTRE		[53.4159512,-2.7936261]	
1670M0	164WVG	164WVG	19500176	PHOENIX CHILDRENS CENTRE		[53.4208351,-2.8012709]	
167190	165ENG		19500751	OAK TREE NURSERY		[53.3569489,-2.8370039]	
1671AB	1662KZ	1662KZ	19501349	KIDDIES KINGDOM DAY NURSERY		[53.4824777,-2.8770555]	
1671DM			19500789	HOPE PRIMARY SCHOOL		[53.4290477,-2.8623348]	
1671DZ			19501098	NORTHWOOD COMMUNITY PRIMARY SCHOOL		[53.4877547,-2.8818515]	
1671K3	1671DZ	1671DZ	19501098	NORTHWOOD CHILDRENS CENTRE		[53.4877097,-2.8818657]	
1671PF			19501588	STOCKBRIDGE VILLAGE PRIMARY SCHOOL		[53.4361848,-2.8660618]	
1671WC			19500165	PARK BROW PRIMARY		[53.4753838,-2.8711537]	
16726V			19500223	SPRINGFIELD ELMS FEDERATION AT BLUEBELL PARK		[53.4703566,-2.8897918]	
16729P			19500702	RAINBOW CHILDCARE		[53.4852818,-2.8952883]	
1673PC	165EEN	165EEN	19500473	HOLLIES ROAD PRE SCHOOL		[53.3637457,-2.8251927]	
1673ZH	1663BG	1663BG	19501369	KIDS IN BLOOM - OUT OF SCHOOL CLUB		[53.4097961,-2.8792653]	
1737GA			34100018	AINTREE DAVENHILL PRIMARY SCHOOL		[53.4819177,-2.9423692]	
17383F			34100050	6		[53.4889983,-3.0329714]	
1738ZQ			34100071	HATTON HILL PRIMARY SCHOOL		[53.4794196,-3.0008695]	
173BJC			34100179	HUGH BAIRD COLLEGE		[53.445088,-2.9894029]	
173FTK			34100322	THE MOUNT		[53.4863043,-3.0440583]	
173H44			34100364	HILLSIDE HIGH SCHOOL		[53.4484958,-2.975057]	
173JK6			34100437	CHRIST CHURCH CHURCH OF ENGLAND PRIMARY SCHOOL BOOTLE		[53.4529589,-2.9854446]	
173KP2			34100465	OUR LADY OF COMPASSION CATHOLIC PRIMARY SCHOOL		[53.5567795,-3.0519068]	
173NGB			34100517	CAMBRIDGE NURSERY SCHOOL		[53.4461687,-2.9816645]	
173NV8			34100537	CARADOC HALL		[53.4622227,-3.0106321]	
173R48			34100620	NETHERTON PARK PRIMARY SCHOOL		[53.4791354,-2.9710278]	
173RCJ			34100625	CHESTERFIELD HIGH SCHOOL		[53.4914606,-3.0045593]	
173S3N			34100641	ST PHILIPS CHURCH OF ENGLAND PRIMARY SCHOOL LITHERLAND		[53.4712055,-2.9931286]	
173V83			34100713	ST LUKES HALSALL CE PRIMARY SCHOOL		[53.4935911,-3.0278073]	
173VGM			34100718	ST AMBROSE BARLOW CATHOLIC HIGH SCHOOL		[53.4938326,-2.964309]	
173VGR			34100718	ST BENETS CATHOLIC PRIMARY SCHOOL		[53.4931271,-2.9659661]	2014-05-16
173WX5			34100765	WATERLOO PRIMARY SCHOOL		[53.4781667,-3.0239444]	
173XYZ			34100801	DALEACRE PRIMARY SCHOOL		[53.4863772,-2.9900467]	
173YER			34100818	RONALD HOUSE SCHOOL		[53.4969052,-3.0197322]	2015-09-18
173YWK			34100831	ST JOHNS CHURCH OF ENGLAND PRIMARY SCHOOL		[53.4785711,-3.030895]	
173YX4			34100832	ST GEORGES CATHOLIC PRIMARY SCHOOL		[53.5053789,-2.9419525]	
173ZB5			34100847	BISHOP DAVID SHEPPARD CHURCH OF ENGLAND PRIMARY SCHOOL		[53.6494938,-2.9619375]	
173ZKS			34100850	ST ANDREWS MAGHULL CHURCH OF ENGLAND PRIMARY SCHOOL		[53.5122484,-2.9423531]	
173ZXM			34100858	NORTHWAY PRIMARY SCHOOL		[53.520537,-2.9350358]	
1742WY			34100938	NEWFIELD SCHOOL		[53.4953158,-2.998244]	
1742X0			34100938	THORNTON PRIMARY SCHOOL		[53.4975643,-3.0002414]	
1744S7			34100999	ST MARYS COLLEGE		[53.488411,-3.0260092]	
1744VD			34101000	ST TERESAS CATHOLIC INFANT AND NURSERY SCHOOL		[53.6338946,-3.0074192]	
174593			34101022	FARNBOROUGH ROAD PRIMARY SCHOOL		[53.6160236,-3.0133944]	
1745SM			34101038	THE HAWTHORNES FREE SCHOOL		[53.4634728,-2.9825248]	
1746BP			34101061	STANLEY HIGH SCHOOL		[53.6695274,-2.9750678]	
1746FC			34101066	OUR LADY QUEEN OF PEACE CATHOLIC PRIMARY SCHOOL		[53.4813727,-3.0016388]	
1746TM			34101069	FOREFIELD INFANT SCHOOL		[53.4892245,-3.0096459]	
